country,year,p,thr,avg,topavg,in_coverage,denom_total,denom_concept,denom_source,pop,pop_concept,pop_source
SLV,2001,0.999,146738.203978716,154408.178237722,510134.856721922,TRUE,7754074622.90698,lower,BFM,3164236,adults,WID
SLV,2001,0.9999,990405.537647684,2088676.04727566,2088676.04727566,TRUE,NA,upper,WID HH_B5n_wid (2000+),3164236,adults,WID
SLV,2001,0.9999,990405.537647684,2088676.04727566,2088676.04727566,TRUE,7754074622.90698,lower,BFM,3164236,adults,WID
SLV,2002,0.9,0,0,9963.53679215332,FALSE,NA,upper,WID HH_B5n_wid (2000+),3205743,adults,WID
SLV,2002,0.9,0,0,9963.53679215332,FALSE,8135475470.29175,lower,BFM,3205743,adults,WID
SLV,2002,0.99,13562.8610657838,14514.5307405992,90401.4827072474,TRUE,NA,upper,WID HH_B5n_wid (2000+),3205743,adults,WID
SLV,2002,0.99,13562.8610657838,14514.5307405992,90401.4827072474,TRUE,8135475470.29175,lower,BFM,3205743,adults,WID
SLV,2002,0.999,159822.44344234,168677.415401063,544994.971300595,TRUE,NA,upper,WID HH_B5n_wid (2000+),3205743,adults,WID
SLV,2002,0.999,159822.44344234,168677.415401063,544994.971300595,TRUE,8135475470.29175,lower,BFM,3205743,adults,WID
SLV,2002,0.9999,1101894.04780691,2161197.91997099,2161197.91997099,TRUE,NA,upper,WID HH_B5n_wid (2000+),3205743,adults,WID
SLV,2002,0.9999,1101894.04780691,2161197.91997099,2161197.91997099,TRUE,8135475470.29175,lower,BFM,3205743,adults,WID
SLV,2003,0.9,0,0,10783.3125541553,FALSE,NA,upper,WID HH_B5n_wid (2000+),3240759,adults,WID
SLV,2003,0.9,0,0,10783.3125541553,FALSE,8094372711.31836,lower,BFM,3240759,adults,WID
SLV,2003,0.99,14950.2394848919,15955.5129845054,95982.6308673301,TRUE,NA,upper,WID HH_B5n_wid (2000+),3240759,adults,WID
SLV,2003,0.99,14950.2394848919,15955.5129845054,95982.6308673301,TRUE,8094372711.31836,lower,BFM,3240759,adults,WID
SLV,2003,0.999,168853.510725759,177395.348926783,577000.380203062,TRUE,NA,upper,WID HH_B5n_wid (2000+),3240759,adults,WID
SLV,2003,0.999,168853.510725759,177395.348926783,577000.380203062,TRUE,8094372711.31836,lower,BFM,3240759,adults,WID
SLV,2003,0.9999,1211797.75705614,2311879.60699053,2311879.60699052,TRUE,NA,upper,WID HH_B5n_wid (2000+),3240759,adults,WID
SLV,2003,0.9999,1211797.75705614,2311879.60699053,2311879.60699052,TRUE,8094372711.31836,lower,BFM,3240759,adults,WID
SLV,2004,0.9,0,0,11881.4026237253,FALSE,NA,upper,WID HH_B5n_wid (2000+),3269377,adults,WID
SLV,2004,0.9,0,0,11881.4026237253,FALSE,8520513869.24561,lower,BFM,3269377,adults,WID
SLV,2004,0.99,16028.6379824649,17072.6732821972,104443.481666535,TRUE,NA,upper,WID HH_B5n_wid (2000+),3269377,adults,WID
SLV,2004,0.99,16028.6379824649,17072.6732821972,104443.481666535,TRUE,8520513869.24561,lower,BFM,3269377,adults,WID
SLV,2004,0.999,184402.468218658,193953.826504784,637842.721783295,TRUE,NA,upper,WID HH_B5n_wid (2000+),3269377,adults,WID
SLV,2004,0.999,184402.468218658,193953.826504784,637842.721783295,TRUE,8520513869.24561,lower,BFM,3269377,adults,WID
SLV,2004,0.9999,1255103.02410267,2659902.56692045,2659902.56692045,TRUE,NA,upper,WID HH_B5n_wid (2000+),3269377,adults,WID
SLV,2004,0.9999,1255103.02410267,2659902.56692045,2659902.56692045,TRUE,8520513869.24561,lower,BFM,3269377,adults,WID
SLV,2005,0.9,0,0,12542.3894387927,FALSE,NA,upper,WID HH_B5n_wid (2000+),3292412,adults,WID
SLV,2005,0.9,0,0,12542.3894387927,FALSE,8754264307.81494,lower,BFM,3292412,adults,WID
SLV,2005,0.99,17896.9665067275,18975.7801143846,106216.71662988,TRUE,NA,upper,WID HH_B5n_wid (2000+),3292412,adults,WID
SLV,2005,0.99,17896.9665067275,18975.7801143846,106216.71662988,TRUE,8754264307.81494,lower,BFM,3292412,adults,WID
SLV,2005,0.999,176804.057116864,185655.855772555,639800.3947802,TRUE,NA,upper,WID HH_B5n_wid (2000+),3292412,adults,WID
SLV,2005,0.999,176804.057116864,185655.855772555,639800.3947802,TRUE,8754264307.81494,lower,BFM,3292412,adults,WID
SLV,2005,0.9999,1248639.53450469,2803947.22690217,2803947.22690217,TRUE,NA,upper,WID HH_B5n_wid (2000+),3292412,adults,WID
SLV,2005,0.9999,1248639.53450469,2803947.22690217,2803947.22690217,TRUE,8754264307.81494,lower,BFM,3292412,adults,WID
SLV,2006,0.9,0,0,14173.4542147863,FALSE,NA,upper,WID HH_B5n_wid (2000+),3311046,adults,WID
SLV,2006,0.9,0,0,14173.4542147863,FALSE,9409202300.55322,lower,BFM,3311046,adults,WID
SLV,2006,0.99,19405.8686171594,20557.8664027255,119309.685051892,TRUE,NA,upper,WID HH_B5n_wid (2000+),3311046,adults,WID
SLV,2006,0.99,19405.8686171594,20557.8664027255,119309.685051892,TRUE,9409202300.55322,lower,BFM,3311046,adults,WID
SLV,2006,0.999,195527.97059066,205230.043492937,733138.014393303,TRUE,NA,upper,WID HH_B5n_wid (2000+),3311046,adults,WID
SLV,2006,0.999,195527.97059066,205230.043492937,733138.014393303,TRUE,9409202300.55322,lower,BFM,3311046,adults,WID
SLV,2006,0.9999,1349910.88379927,3443556.37248391,3443556.37248391,TRUE,NA,upper,WID HH_B5n_wid (2000+),3311046,adults,WID
SLV,2006,0.9999,1349910.88379927,3443556.37248391,3443556.37248391,TRUE,9409202300.55322,lower,BFM,3311046,adults,WID
SLV,2007,0.9,0,0,14672.7114615891,FALSE,NA,upper,WID HH_B5n_wid (2000+),3333721,adults,WID
SLV,2007,0.9,0,0,14672.7114615891,FALSE,8677185967.4209,lower,BFM,3333721,adults,WID
SLV,2007,0.99,20144.1422298307,21314.6723184936,121905.254815975,TRUE,NA,upper,WID HH_B5n_wid (2000+),3333721,adults,WID
SLV,2007,0.99,20144.1422298307,21314.6723184936,121905.254815975,TRUE,8677185967.4209,lower,BFM,3333721,adults,WID
SLV,2007,0.999,201467.763019616,211372.719025769,745120.893203699,TRUE,NA,upper,WID HH_B5n_wid (2000+),3333721,adults,WID
SLV,2007,0.999,201467.763019616,211372.719025769,745120.893203699,TRUE,8677185967.4209,lower,BFM,3333721,adults,WID
SLV,2007,0.9999,1380659.55367265,3439126.05332622,3439126.05332622,TRUE,NA,upper,WID HH_B5n_wid (2000+),3333721,adults,WID
SLV,2007,0.9999,1380659.55367265,3439126.05332622,3439126.05332622,TRUE,8677185967.4209,lower,BFM,3333721,adults,WID
SLV,2009,0.9,0,0,14128.1843653243,FALSE,NA,upper,WID HH_B5n_wid (2000+),3400429,adults,WID
SLV,2009,0.9,0,0,14128.1843653243,FALSE,9470498192.3335,lower,BFM,3400429,adults,WID
SLV,2009,0.99,19411.8765365177,20517.836058167,115244.375336882,TRUE,NA,upper,WID HH_B5n_wid (2000+),3400429,adults,WID
SLV,2009,0.99,19411.8765365177,20517.836058167,115244.375336882,TRUE,9470498192.3335,lower,BFM,3400429,adults,WID
SLV,2009,0.999,186621.898446282,196252.521688935,708139.869364025,TRUE,NA,upper,WID HH_B5n_wid (2000+),3400429,adults,WID
SLV,2009,0.999,186621.898446282,196252.521688935,708139.869364025,TRUE,9470498192.3335,lower,BFM,3400429,adults,WID
SLV,2009,0.9999,1385928.32775909,3256572.71671698,3256572.71671698,TRUE,NA,upper,WID HH_B5n_wid (2000+),3400429,adults,WID
SLV,2009,0.9999,1385928.32775909,3256572.71671698,3256572.71671698,TRUE,9470498192.3335,lower,BFM,3400429,adults,WID
SLV,2010,0.9,0,0,14996.0950454182,FALSE,NA,upper,WID HH_B5n_wid (2000+),3440683,adults,WID
SLV,2010,0.9,0,0,14996.0950454182,FALSE,9338658553.11353,lower,BFM,3440683,adults,WID
SLV,2010,0.99,20538.6749014498,21686.1240600794,121366.198452654,TRUE,NA,upper,WID HH_B5n_wid (2000+),3440683,adults,WID
SLV,2010,0.99,20538.6749014498,21686.1240600794,121366.198452654,TRUE,9338658553.11353,lower,BFM,3440683,adults,WID
SLV,2010,0.999,189727.140657461,198919.484484224,751587.927048747,TRUE,NA,upper,WID HH_B5n_wid (2000+),3440683,adults,WID
SLV,2010,0.999,189727.140657461,198919.484484224,751587.927048747,TRUE,9338658553.11353,lower,BFM,3440683,adults,WID
SLV,2010,0.9999,1406300.57831106,3620067.22127825,3620067.22127825,TRUE,NA,upper,WID HH_B5n_wid (2000+),3440683,adults,WID
SLV,2010,0.9999,1406300.57831106,3620067.22127825,3620067.22127825,TRUE,9338658553.11353,lower,BFM,3440683,adults,WID
SLV,2012,0.9,0,0,16985.9485113295,FALSE,NA,upper,WID HH_B5n_wid (2000+),3536632,adults,WID
SLV,2012,0.9,0,0,16985.9485113295,FALSE,10034792497.1118,lower,BFM,3536632,adults,WID
SLV,2012,0.99,21927.8617886648,23170.5458875228,142404.192497221,TRUE,NA,upper,WID HH_B5n_wid (2000+),3536632,adults,WID
SLV,2012,0.99,21927.8617886648,23170.5458875228,142404.192497221,TRUE,10034792497.1118,lower,BFM,3536632,adults,WID
SLV,2012,0.999,206221.794057441,216777.313825575,922827.114201816,TRUE,NA,upper,WID HH_B5n_wid (2000+),3536632,adults,WID
SLV,2012,0.999,206221.794057441,216777.313825575,922827.114201816,TRUE,10034792497.1118,lower,BFM,3536632,adults,WID
SLV,2012,0.9999,1623196.1195512,4934374.17943281,4934374.17943281,TRUE,NA,upper,WID HH_B5n_wid (2000+),3536632,adults,WID
SLV,2012,0.9999,1623196.1195512,4934374.17943281,4934374.17943281,TRUE,10034792497.1118,lower,BFM,3536632,adults,WID
SLV,2013,0.9,0,0,16438.5735335692,FALSE,NA,upper,WID HH_B5n_wid (2000+),3592265,adults,WID
SLV,2013,0.9,0,0,16438.5735335692,FALSE,12264041483.2363,lower,BFM,3592265,adults,WID
SLV,2013,0.99,22185.2095814092,23422.9070001634,136223.204957211,TRUE,NA,upper,WID HH_B5n_wid (2000+),3592265,adults,WID
SLV,2013,0.99,22185.2095814092,23422.9070001634,136223.204957211,TRUE,12264041483.2363,lower,BFM,3592265,adults,WID
SLV,2013,0.999,207490.792534127,217530.078480226,858437.450743498,TRUE,NA,upper,WID HH_B5n_wid (2000+),3592265,adults,WID
SLV,2013,0.999,207490.792534127,217530.078480226,858437.450743498,TRUE,12264041483.2363,lower,BFM,3592265,adults,WID
SLV,2013,0.9999,1566102.63442529,4383848.63200656,4383848.63200656,TRUE,NA,upper,WID HH_B5n_wid (2000+),3592265,adults,WID
SLV,2013,0.9999,1566102.63442529,4383848.63200656,4383848.63200656,TRUE,12264041483.2363,lower,BFM,3592265,adults,WID
SLV,2014,0.9,0,0,16165.4565471554,FALSE,20375609978,upper,WID HH_B5n_wid (2000+),3650716,adults,WID
SLV,2014,0.9,0,0,16165.4565471554,FALSE,11769436365.0762,lower,BFM,3650716,adults,WID
SLV,2014,0.99,21940.0931541548,23162.8057359595,132658.88567354,TRUE,20375609978,upper,WID HH_B5n_wid (2000+),3650716,adults,WID
SLV,2014,0.99,21940.0931541548,23162.8057359595,132658.88567354,TRUE,11769436365.0762,lower,BFM,3650716,adults,WID
SLV,2014,0.999,203410.949021659,213096.683299001,834234.933707419,TRUE,20375609978,upper,WID HH_B5n_wid (2000+),3650716,adults,WID
SLV,2014,0.999,203410.949021659,213096.683299001,834234.933707419,TRUE,11769436365.0762,lower,BFM,3650716,adults,WID
SLV,2014,0.9999,1562186.28973125,4260291.84291536,4260291.84291536,TRUE,20375609978,upper,WID HH_B5n_wid (2000+),3650716,adults,WID
SLV,2014,0.9999,1562186.28973125,4260291.84291536,4260291.84291536,TRUE,11769436365.0762,lower,BFM,3650716,adults,WID
SLV,2015,0.9,0,0,15766.3477019129,FALSE,20406996656,upper,WID HH_B5n_wid (2000+),3709244,adults,WID
SLV,2015,0.9,0,0,15766.3477019129,FALSE,11682529928.915,lower,BFM,3709244,adults,WID
SLV,2015,0.99,22281.3673972547,23519.4722491196,127649.289733953,TRUE,20406996656,upper,WID HH_B5n_wid (2000+),3709244,adults,WID
SLV,2015,0.99,22281.3673972547,23519.4722491196,127649.289733953,TRUE,11682529928.915,lower,BFM,3709244,adults,WID
SLV,2015,0.999,200713.611992553,210583.17908594,780299.346035329,TRUE,20406996656,upper,WID HH_B5n_wid (2000+),3709244,adults,WID
SLV,2015,0.999,200713.611992553,210583.17908594,780299.346035329,TRUE,11682529928.915,lower,BFM,3709244,adults,WID
SLV,2015,0.9999,1468089.77997979,3827968.1909854,3827968.1909854,TRUE,20406996656,upper,WID HH_B5n_wid (2000+),3709244,adults,WID
SLV,2015,0.9999,1468089.77997979,3827968.1909854,3827968.1909854,TRUE,11682529928.915,lower,BFM,3709244,adults,WID
SLV,2016,0.9,0,0,15835.8709536172,FALSE,21296610436,upper,WID HH_B5n_wid (2000+),3768152,adults,WID
SLV,2016,0.9,0,0,15835.8709536172,FALSE,12675152397.6094,lower,BFM,3768152,adults,WID
SLV,2016,0.99,22483.0956954774,23732.591938307,127439.038959916,TRUE,21296610436,upper,WID HH_B5n_wid (2000+),3768152,adults,WID
SLV,2016,0.99,22483.0956954774,23732.591938307,127439.038959916,TRUE,12675152397.6094,lower,BFM,3768152,adults,WID
SLV,2016,0.999,200662.406466993,210587.461388331,773377.444047245,TRUE,21296610436,upper,WID HH_B5n_wid (2000+),3768152,adults,WID
SLV,2016,0.999,200662.406466993,210587.461388331,773377.444047245,TRUE,12675152397.6094,lower,BFM,3768152,adults,WID
SLV,2016,0.9999,1412324.60917814,3778626.23743509,3778626.23743509,TRUE,21296610436,upper,WID HH_B5n_wid (2000+),3768152,adults,WID
SLV,2016,0.9999,1412324.60917814,3778626.23743509,3778626.23743509,TRUE,12675152397.6094,lower,BFM,3768152,adults,WID
SLV,2017,0.9,0,0,16186.1707036119,FALSE,21179714350,upper,WID HH_B5n_wid (2000+),3826498,adults,WID
SLV,2017,0.9,0,0,16186.1707036119,FALSE,12031113622.7417,lower,BFM,3826498,adults,WID
SLV,2017,0.99,22828.9052624391,24088.3622450611,129768.141464645,TRUE,21179714350,upper,WID HH_B5n_wid (2000+),3826498,adults,WID
SLV,2017,0.99,22828.9052624391,24088.3622450611,129768.141464645,TRUE,12031113622.7417,lower,BFM,3826498,adults,WID
SLV,2017,0.999,202301.992170468,211907.465183678,788028.733170561,TRUE,21179714350,upper,WID HH_B5n_wid (2000+),3826498,adults,WID
SLV,2017,0.999,202301.992170468,211907.465183678,788028.733170561,TRUE,12031113622.7417,lower,BFM,3826498,adults,WID
SLV,2017,0.9999,1381710.54614746,3928418.48220269,3928418.48220269,TRUE,21179714350,upper,WID HH_B5n_wid (2000+),3826498,adults,WID
SLV,2017,0.9999,1381710.54614746,3928418.48220269,3928418.48220269,TRUE,12031113622.7417,lower,BFM,3826498,adults,WID
COL,2014,0.9,0,0,53525175.5723018,FALSE,478073434669056,upper,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.9,0,0,53525175.5723018,FALSE,348946333437186,lower,BFM,30643643,adults,WID
COL,2014,0.9,0,0,53525175.5723018,FALSE,450676433879040,middle,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.99,133312788.32407,137822799.547801,288115229.931301,TRUE,478073434669056,upper,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.99,133312788.32407,137822799.547801,288115229.931301,TRUE,348946333437186,lower,BFM,30643643,adults,WID
COL,2014,0.99,133312788.32407,137822799.547801,288115229.931301,TRUE,450676433879040,middle,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.999,496518704.892265,498359165.22425,874014735.02285,TRUE,478073434669056,upper,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.999,496518704.892265,498359165.22425,874014735.02285,TRUE,348946333437186,lower,BFM,30643643,adults,WID
COL,2014,0.999,496518704.892265,498359165.22425,874014735.02285,TRUE,450676433879040,middle,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.9999,1642063285.94416,1679235887.23459,1679235887.23459,TRUE,478073434669056,upper,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2014,0.9999,1642063285.94416,1679235887.23459,1679235887.23459,TRUE,348946333437186,lower,BFM,30643643,adults,WID
COL,2014,0.9999,1642063285.94416,1679235887.23459,1679235887.23459,TRUE,450676433879040,middle,SNA_CEI + SNA_WID,30643643,adults,WID
COL,2015,0.9,0,0,60701991.9635961,FALSE,523339684642816,upper,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.9,0,0,60701991.9635961,FALSE,383218538933000,lower,BFM,31247746,adults,WID
COL,2015,0.9,0,0,60701991.9635961,FALSE,493622682189824,middle,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.99,140603781.856096,144710036.495742,315826819.758555,TRUE,523339684642816,upper,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.99,140603781.856096,144710036.495742,315826819.758555,TRUE,383218538933000,lower,BFM,31247746,adults,WID
COL,2015,0.99,140603781.856096,144710036.495742,315826819.758555,TRUE,493622682189824,middle,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.999,506433444.091029,520849243.93641,1079358588.14048,TRUE,523339684642816,upper,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.999,506433444.091029,520849243.93641,1079358588.14048,TRUE,383218538933000,lower,BFM,31247746,adults,WID
COL,2015,0.999,506433444.091029,520849243.93641,1079358588.14048,TRUE,493622682189824,middle,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.9999,2137155392.5338,3479195498.84632,3479195498.84632,TRUE,523339684642816,upper,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2015,0.9999,2137155392.5338,3479195498.84632,3479195498.84632,TRUE,383218538933000,lower,BFM,31247746,adults,WID
COL,2015,0.9999,2137155392.5338,3479195498.84632,3479195498.84632,TRUE,493622682189824,middle,SNA_CEI + SNA_WID,31247746,adults,WID
COL,2016,0.9,0,0,64823660.5754182,FALSE,556492985991168,upper,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.9,0,0,64823660.5754182,FALSE,408863253002060,lower,BFM,31890754,adults,WID
COL,2016,0.9,0,0,64823660.5754182,FALSE,526579988955136,middle,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.99,148308611.992378,152793128.897977,308252557.395544,TRUE,556492985991168,upper,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.99,148308611.992378,152793128.897977,308252557.395544,TRUE,408863253002060,lower,BFM,31890754,adults,WID
COL,2016,0.99,148308611.992378,152793128.897977,308252557.395544,TRUE,526579988955136,middle,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.999,529574603.568877,545977694.206532,905696667.764787,TRUE,556492985991168,upper,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.999,529574603.568877,545977694.206532,905696667.764787,TRUE,408863253002060,lower,BFM,31890754,adults,WID
COL,2016,0.999,529574603.568877,545977694.206532,905696667.764787,TRUE,526579988955136,middle,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.9999,1655719946.5526,1745283118.79799,1745283118.79799,TRUE,556492985991168,upper,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2016,0.9999,1655719946.5526,1745283118.79799,1745283118.79799,TRUE,408863253002060,lower,BFM,31890754,adults,WID
COL,2016,0.9999,1655719946.5526,1745283118.79799,1745283118.79799,TRUE,526579988955136,middle,SNA_CEI + SNA_WID,31890754,adults,WID
COL,2017,0.9,0,0,117535481.034831,FALSE,601419065327616,upper,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.9,0,0,117535481.034831,FALSE,488069133087616,lower,BFM,32705576,adults,WID
COL,2017,0.9,0,0,117535481.034831,FALSE,569293060177920,middle,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.99,202182113.136481,208666198.47624,594241765.718231,TRUE,601419065327616,upper,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.99,202182113.136481,208666198.47624,594241765.718231,TRUE,488069133087616,lower,BFM,32705576,adults,WID
COL,2017,0.99,202182113.136481,208666198.47624,594241765.718231,TRUE,569293060177920,middle,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.999,795420852.415579,804046492.948853,2667833446.79599,TRUE,601419065327616,upper,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.999,795420852.415579,804046492.948853,2667833446.79599,TRUE,488069133087616,lower,BFM,32705576,adults,WID
COL,2017,0.999,795420852.415579,804046492.948853,2667833446.79599,TRUE,569293060177920,middle,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.9999,11890186514.342,11890186514.342,11890186514.342,TRUE,601419065327616,upper,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2017,0.9999,11890186514.342,11890186514.342,11890186514.342,TRUE,488069133087616,lower,BFM,32705576,adults,WID
COL,2017,0.9999,11890186514.342,11890186514.342,11890186514.342,TRUE,569293060177920,middle,SNA_CEI + SNA_WID,32705576,adults,WID
COL,2018,0.9,0,0,104615397.279421,FALSE,637918381080576,upper,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.9,0,0,104615397.279421,FALSE,524239629447600,lower,BFM,33679875,adults,WID
COL,2018,0.9,0,0,104615397.279421,FALSE,601435378024448,middle,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.99,209873975.520182,216776069.317629,425040189.941038,TRUE,637918381080576,upper,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.99,209873975.520182,216776069.317629,425040189.941038,TRUE,524239629447600,lower,BFM,33679875,adults,WID
COL,2018,0.99,209873975.520182,216776069.317629,425040189.941038,TRUE,601435378024448,middle,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.999,805219845.13448,811746262.678688,858574745.334407,TRUE,637918381080576,upper,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.999,805219845.13448,811746262.678688,858574745.334407,TRUE,524239629447600,lower,BFM,33679875,adults,WID
COL,2018,0.999,805219845.13448,811746262.678688,858574745.334407,TRUE,601435378024448,middle,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.9999,891542032.95232,893279093.057206,893279093.057211,TRUE,637918381080576,upper,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2018,0.9999,891542032.95232,893279093.057206,893279093.057211,TRUE,524239629447600,lower,BFM,33679875,adults,WID
COL,2018,0.9999,891542032.95232,893279093.057206,893279093.057211,TRUE,601435378024448,middle,SNA_CEI + SNA_WID,33679875,adults,WID
COL,2019,0.9,11595022.9584833,21647279.6881119,112944030.727905,TRUE,687401085173760,upper,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.9,11595022.9584833,21647279.6881119,112944030.727905,TRUE,574765242576224,lower,BFM,34643402,adults,WID
COL,2019,0.9,11595022.9584833,21647279.6881119,112944030.727905,TRUE,645290088464384,middle,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.99,221380083.83083,228311541.799182,436924133.665345,TRUE,687401085173760,upper,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.99,221380083.83083,228311541.799182,436924133.665345,TRUE,574765242576224,lower,BFM,34643402,adults,WID
COL,2019,0.99,221380083.83083,228311541.799182,436924133.665345,TRUE,645290088464384,middle,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.999,810460506.56991,817762595.385916,875596620.975558,TRUE,687401085173760,upper,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.999,810460506.56991,817762595.385916,875596620.975558,TRUE,574765242576224,lower,BFM,34643402,adults,WID
COL,2019,0.999,810460506.56991,817762595.385916,875596620.975558,TRUE,645290088464384,middle,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.9999,920817511.440954,924378462.811479,924378462.811476,TRUE,687401085173760,upper,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2019,0.9999,920817511.440954,924378462.811479,924378462.811476,TRUE,574765242576224,lower,BFM,34643402,adults,WID
COL,2019,0.9999,920817511.440954,924378462.811479,924378462.811476,TRUE,645290088464384,middle,SNA_CEI + SNA_WID,34643402,adults,WID
COL,2020,0.9,23235488.8411263,30221914.3218364,113311477.879572,TRUE,668044321882112,upper,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.9,23235488.8411263,30221914.3218364,113311477.879572,TRUE,544414613879752,lower,BFM,35465230,adults,WID
COL,2020,0.9,23235488.8411263,30221914.3218364,113311477.879572,TRUE,626675314327552,middle,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.99,214217600.781507,220947141.125233,423718374.762997,TRUE,668044321882112,upper,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.99,214217600.781507,220947141.125233,423718374.762997,TRUE,544414613879752,lower,BFM,35465230,adults,WID
COL,2020,0.99,214217600.781507,220947141.125233,423718374.762997,TRUE,626675314327552,middle,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.999,797960014.872024,804935562.353919,857689915.880497,TRUE,668044321882112,upper,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.999,797960014.872024,804935562.353919,857689915.880497,TRUE,544414613879752,lower,BFM,35465230,adults,WID
COL,2020,0.999,797960014.872024,804935562.353919,857689915.880497,TRUE,626675314327552,middle,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.9999,896983644.401616,899561472.332438,899561472.332442,TRUE,668044321882112,upper,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2020,0.9999,896983644.401616,899561472.332438,899561472.332442,TRUE,544414613879752,lower,BFM,35465230,adults,WID
COL,2020,0.9999,896983644.401616,899561472.332438,899561472.332442,TRUE,626675314327552,middle,SNA_CEI + SNA_WID,35465230,adults,WID
COL,2021,0.9,38264316.4982381,42950855.9590604,133301381.785987,TRUE,771022047412224,upper,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.9,38264316.4982381,42950855.9590604,133301381.785987,TRUE,592335598895520,lower,BFM,36138867,adults,WID
COL,2021,0.9,38264316.4982381,42950855.9590604,133301381.785987,TRUE,726014049124352,middle,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.99,256128124.327504,264121346.58059,496997447.952909,TRUE,771022047412224,upper,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.99,256128124.327504,264121346.58059,496997447.952909,TRUE,592335598895520,lower,BFM,36138867,adults,WID
COL,2021,0.99,256128124.327504,264121346.58059,496997447.952909,TRUE,726014049124352,middle,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.999,923181637.877882,929653268.398731,972108899.718825,TRUE,771022047412224,upper,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.999,923181637.877882,929653268.398731,972108899.718825,TRUE,592335598895520,lower,BFM,36138867,adults,WID
COL,2021,0.999,923181637.877882,929653268.398731,972108899.718825,TRUE,726014049124352,middle,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.9999,999209095.29917,1000163043.99242,1000163043.99242,TRUE,771022047412224,upper,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2021,0.9999,999209095.29917,1000163043.99242,1000163043.99242,TRUE,592335598895520,lower,BFM,36138867,adults,WID
COL,2021,0.9999,999209095.29917,1000163043.99242,1000163043.99242,TRUE,726014049124352,middle,SNA_CEI + SNA_WID,36138867,adults,WID
COL,2022,0.9,53605291.8970138,56554069.3312366,161664662.830211,TRUE,985341485907968,upper,SNA_CEI + SNA_WID,36806211,adults,WID
COL,2022,0.9,53605291.8970138,56554069.3312366,161664662.830211,TRUE,942262484729856,middle,SNA_CEI + SNA_WID,36806211,adults,WID
